"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn53175858","PZ070_phonationU.wav","1","audio/wav","116524","3485738","1702904883851","3485738","1702904883851","syn53175731","https://www.synapse.org/#!Synapse:syn53175858.1","78008848e628abb9d629fc9083fd1c44"
"syn53175977","PZ008_rhythmKA.wav","1","audio/wav","117804","3485738","1702905446385","3485738","1702905446385","syn53175914","https://www.synapse.org/#!Synapse:syn53175977.1","d0900b0367c8f04a276eb5a864f148e4"
"syn53175716","PZ104_phonationO.wav","1","audio/wav","118444","3485738","1702904553213","3485738","1702904553213","syn53175548","https://www.synapse.org/#!Synapse:syn53175716.1","f168d23402730879670908c792294a3e"
"syn53176850","PZ020_rhythmTA.wav","1","audio/wav","118444","3485738","1702906827128","3485738","1702906827128","syn53176762","https://www.synapse.org/#!Synapse:syn53176850.1","62a491df669008ee0fca328ae04e414c"
"syn53175264","PZ037_phonationE.wav","1","audio/wav","119084","3485738","1702903223172","3485738","1702903223172","syn53175169","https://www.synapse.org/#!Synapse:syn53175264.1","91b3b7071f4ffc69fc4d876b220b91a1"
"syn53175864","PZ077_phonationU.wav","1","audio/wav","119084","3485738","1702904895096","3485738","1702904895096","syn53175731","https://www.synapse.org/#!Synapse:syn53175864.1","d3cecf290e279d271a2e3626912dbaf3"
"syn53176097","PZ055_rhythmKA.wav","1","audio/wav","119084","3485738","1702905539882","3485738","1702905539882","syn53175914","https://www.synapse.org/#!Synapse:syn53176097.1","dff2afd000aa10559e2d4cd656836c11"
"syn53175395","CT055_phonationI.wav","1","audio/wav","119724","3485738","1702903756427","3485738","1702903756427","syn53175354","https://www.synapse.org/#!Synapse:syn53175395.1","941ff9119c6d5cc818e353d319a22f38"
"syn53176369","PZ013_rhythmPA.wav","1","audio/wav","119724","3485738","1702905961225","3485738","1702905961225","syn53176264","https://www.synapse.org/#!Synapse:syn53176369.1","1e37c3591aa771dff341f4e5fa254947"
"syn53175120","PZ072_phonationA.wav","1","audio/wav","120364","3485738","1702902816496","3485738","1702902816496","syn53174987","https://www.synapse.org/#!Synapse:syn53175120.1","36f277f417ab0d148d5f774fc9968a07"
"syn53175150","PZ103_phonationA.wav","1","audio/wav","120364","3485738","1702902871774","3485738","1702902871774","syn53174987","https://www.synapse.org/#!Synapse:syn53175150.1","764843917cfa7b632e5be02290247367"
"syn53176160","PZ084_rhythmKA.wav","1","audio/wav","120364","3485738","1702905597154","3485738","1702905597154","syn53175914","https://www.synapse.org/#!Synapse:syn53176160.1","131ae158923f99ff28d438bbe40ae58c"
"syn53176414","PZ034_rhythmPA.wav","1","audio/wav","120364","3485738","1702906005553","3485738","1702906005553","syn53176264","https://www.synapse.org/#!Synapse:syn53176414.1","e6df54015d98d9cc7aa88787b3a9108a"
"syn53175118","PZ070_phonationA.wav","1","audio/wav","121004","3485738","1702902812025","3485738","1702902812025","syn53174987","https://www.synapse.org/#!Synapse:syn53175118.1","0139ec2fb8eeebfb4477b18b69e6ad01"
"syn53175505","PZ089_phonationI.wav","1","audio/wav","121004","3485738","1702903978351","3485738","1702903978351","syn53175354","https://www.synapse.org/#!Synapse:syn53175505.1","b49ed36e10a8dc28c985517eaf29a2fe"
"syn53176917","PZ097_rhythmTA.wav","1","audio/wav","121004","3485738","1702906990181","3485738","1702906990181","syn53176762","https://www.synapse.org/#!Synapse:syn53176917.1","0e40c5e0fe5a6e58406a7dcae85c14bb"
"syn53175774","CT056_phonationU.wav","1","audio/wav","121644","3485738","1702904711583","3485738","1702904711583","syn53175731","https://www.synapse.org/#!Synapse:syn53175774.1","f37cd00c61bf38776fa2bbcbd79b0572"
"syn53175218","CT063_phonationE.wav","1","audio/wav","122284","3485738","1702903131570","3485738","1702903131570","syn53175169","https://www.synapse.org/#!Synapse:syn53175218.1","018ace634338b95ada077a8417ff45ad"
"syn53175408","CT066_phonationI.wav","1","audio/wav","122284","3485738","1702903782562","3485738","1702903782562","syn53175354","https://www.synapse.org/#!Synapse:syn53175408.1","75e9ac22066dcfb97ed8a28dd4f9aea0"
"syn53175743","CT022_phonationU.wav","1","audio/wav","122284","3485738","1702904647933","3485738","1702904647933","syn53175731","https://www.synapse.org/#!Synapse:syn53175743.1","327339969d10e661abad9c63f88605fe"
"syn53176776","CT026_rhythmTA.wav","1","audio/wav","122284","3485738","1702906688631","3485738","1702906688631","syn53176762","https://www.synapse.org/#!Synapse:syn53176776.1","b9f669a30bc82ed19c7273a0f70acf3a"
"syn53176837","PZ007_rhythmTA.wav","1","audio/wav","122284","3485738","1702906795310","3485738","1702906795310","syn53176762","https://www.synapse.org/#!Synapse:syn53176837.1","8d0b08bb292e8be30a24f29d22f324d5"
"syn53176910","PZ089_rhythmTA.wav","1","audio/wav","122924","3485738","1702906974084","3485738","1702906974084","syn53176762","https://www.synapse.org/#!Synapse:syn53176910.1","b2580c02630a0f433cf6ce25dc4330b1"
"syn53175500","PZ084_phonationI.wav","1","audio/wav","122924","3485738","1702903969133","3485738","1702903969133","syn53175354","https://www.synapse.org/#!Synapse:syn53175500.1","e147443507169eed40ae1cc8877eb49d"
"syn53175842","PZ055_phonationU.wav","1","audio/wav","122924","3485738","1702904850191","3485738","1702904850191","syn53175731","https://www.synapse.org/#!Synapse:syn53175842.1","39a21429f3b3d938ad09f1335f1af2db"
"syn53176385","PZ020_rhythmPA.wav","1","audio/wav","122924","3485738","1702905976805","3485738","1702905976805","syn53176264","https://www.synapse.org/#!Synapse:syn53176385.1","1e6754e77a575802ed260517dae830b0"
"syn53175298","PZ071_phonationE.wav","1","audio/wav","123564","3485738","1702903291886","3485738","1702903291886","syn53175169","https://www.synapse.org/#!Synapse:syn53175298.1","3a29013e78aa0123bb32156610060d09"
"syn53175524","PZ107_phonationI.wav","1","audio/wav","123564","3485738","1702904015913","3485738","1702904015913","syn53175354","https://www.synapse.org/#!Synapse:syn53175524.1","cc94285864d0d04296903e8bf1022082"
"syn53175892","PZ107_phonationU.wav","1","audio/wav","124204","3485738","1702904952978","3485738","1702904952978","syn53175731","https://www.synapse.org/#!Synapse:syn53175892.1","da54b1c1e2064f464a561545b5c43b6c"
"syn53176833","PZ004_rhythmTA.wav","1","audio/wav","124204","3485738","1702906788540","3485738","1702906788540","syn53176762","https://www.synapse.org/#!Synapse:syn53176833.1","d986c6f81166942a056be49ac1d2df81"
"syn53175328","PZ104_phonationE.wav","1","audio/wav","124844","3485738","1702903355066","3485738","1702903355066","syn53175169","https://www.synapse.org/#!Synapse:syn53175328.1","594fa09cdfe1b45430673d04250810f8"
"syn53175645","PZ034_phonationO.wav","1","audio/wav","124844","3485738","1702904415667","3485738","1702904415667","syn53175548","https://www.synapse.org/#!Synapse:syn53175645.1","a7ece9b1097a802cbae132e593700f64"
"syn53175651","PZ040_phonationO.wav","1","audio/wav","124844","3485738","1702904426602","3485738","1702904426602","syn53175548","https://www.synapse.org/#!Synapse:syn53175651.1","8c35810d8f35f3c0c97d66b44fec6755"
"syn53175056","PZ010_phonationA.wav","1","audio/wav","125484","3485738","1702902692452","3485738","1702902692452","syn53174987","https://www.synapse.org/#!Synapse:syn53175056.1","9f93993fa5ce3d4a7aee64662220d800"
"syn53175449","PZ034_phonationI.wav","1","audio/wav","125484","3485738","1702903866422","3485738","1702903866422","syn53175354","https://www.synapse.org/#!Synapse:syn53175449.1","d805fb05a669dadd9a1e5585bb586e6b"
"syn53175520","PZ103_phonationI.wav","1","audio/wav","126124","3485738","1702904008904","3485738","1702904008904","syn53175354","https://www.synapse.org/#!Synapse:syn53175520.1","ca9af31c318a9f55ce48e3f8b49d08bc"
"syn53175857","PZ069_phonationU.wav","1","audio/wav","126124","3485738","1702904881739","3485738","1702904881739","syn53175731","https://www.synapse.org/#!Synapse:syn53175857.1","6eca9cae18fe098b92f37d0052f7aa7c"
"syn53176386","PZ021_rhythmPA.wav","1","audio/wav","126124","3485738","1702905978827","3485738","1702905978827","syn53176264","https://www.synapse.org/#!Synapse:syn53176386.1","febdde739fb76908cea749008eeee359"
"syn53176767","CT014_rhythmTA.wav","1","audio/wav","126124","3485738","1702906669095","3485738","1702906669095","syn53176762","https://www.synapse.org/#!Synapse:syn53176767.1","d95fdd8c862b098e934731363ec65074"
"syn53175241","PZ015_phonationE.wav","1","audio/wav","126764","3485738","1702903176378","3485738","1702903176378","syn53175169","https://www.synapse.org/#!Synapse:syn53175241.1","05201db870248f1273e3f5607993e571"
"syn53176318","CT050_rhythmPA.wav","1","audio/wav","126764","3485738","1702905887006","3485738","1702905887006","syn53176264","https://www.synapse.org/#!Synapse:syn53176318.1","9af183c7614deb5f4fbf10f6ad5c5db1"
"syn53176523","PZ091_rhythmPA.wav","1","audio/wav","126764","3485738","1702906116623","3485738","1702906116623","syn53176264","https://www.synapse.org/#!Synapse:syn53176523.1","9af183c7614deb5f4fbf10f6ad5c5db1"
"syn53175455","PZ040_phonationI.wav","1","audio/wav","127404","3485738","1702903878063","3485738","1702903878063","syn53175354","https://www.synapse.org/#!Synapse:syn53175455.1","3835a90147e5938c3b05dc23c2155aee"
"syn53175695","PZ084_phonationO.wav","1","audio/wav","127404","3485738","1702904513339","3485738","1702904513339","syn53175548","https://www.synapse.org/#!Synapse:syn53175695.1","823b72d06e9b74016471d3ae6a7aa330"
"syn53175783","CT064_phonationU.wav","1","audio/wav","127404","3485738","1702904729534","3485738","1702904729534","syn53175731","https://www.synapse.org/#!Synapse:syn53175783.1","da1f6423939bab0516d44d1290ae03c2"
"syn53175227","PZ001_phonationE.wav","1","audio/wav","128044","3485738","1702903147905","3485738","1702903147905","syn53175169","https://www.synapse.org/#!Synapse:syn53175227.1","e55fddb9e4f378a9f83e62882f8b0d68"
"syn53175683","PZ071_phonationO.wav","1","audio/wav","128044","3485738","1702904489773","3485738","1702904489773","syn53175548","https://www.synapse.org/#!Synapse:syn53175683.1","c91ac3a19de6d149d2138ac6eb04e1c2"
"syn53176832","PZ003_rhythmTA.wav","1","audio/wav","128044","3485738","1702906786361","3485738","1702906786361","syn53176762","https://www.synapse.org/#!Synapse:syn53176832.1","4ff8aae250126ff520c27d336cdd6e0f"
"syn53176906","PZ084_rhythmTA.wav","1","audio/wav","128684","3485738","1702906964111","3485738","1702906964111","syn53176762","https://www.synapse.org/#!Synapse:syn53176906.1","374b38271ccb1d7b8f852efa453235d7"
"syn53175030","CT055_phonationA.wav","1","audio/wav","128684","3485738","1702902642639","3485738","1702902642639","syn53174987","https://www.synapse.org/#!Synapse:syn53175030.1","8bf82bf3e6ebc67089ac92cbec2481a9"
"syn53175117","PZ069_phonationA.wav","1","audio/wav","128684","3485738","1702902810029","3485738","1702902810029","syn53174987","https://www.synapse.org/#!Synapse:syn53175117.1","0c751014349146c97e84eabea523888f"
"syn53175318","PZ095_phonationE.wav","1","audio/wav","128684","3485738","1702903335058","3485738","1702903335058","syn53175169","https://www.synapse.org/#!Synapse:syn53175318.1","56b02e883dc909e911fa2fb9722b8166"
"syn53175469","PZ055_phonationI.wav","1","audio/wav","128684","3485738","1702903907227","3485738","1702903907227","syn53175354","https://www.synapse.org/#!Synapse:syn53175469.1","0a0d68f0bfe98fd5894fa7ab49f09d40"
"syn53176135","PZ070_rhythmKA.wav","1","audio/wav","128684","3485738","1702905573261","3485738","1702905573261","syn53175914","https://www.synapse.org/#!Synapse:syn53176135.1","54ffc428662b37271bbc13b1b7d8133d"
"syn53175789","PZ001_phonationU.wav","1","audio/wav","129324","3485738","1702904743559","3485738","1702904743559","syn53175731","https://www.synapse.org/#!Synapse:syn53175789.1","0a24f8d950d517b8bf35d1bd82120f2e"
"syn53175994","PZ015_rhythmKA.wav","1","audio/wav","129324","3485738","1702905461583","3485738","1702905461583","syn53175914","https://www.synapse.org/#!Synapse:syn53175994.1","a2e5fc025bf50b76fe364d9696979f0b"
"syn53176154","PZ080_rhythmKA.wav","1","audio/wav","129324","3485738","1702905588444","3485738","1702905588444","syn53175914","https://www.synapse.org/#!Synapse:syn53176154.1","de512c3953e621dfa64161b6b7363bd9"
"syn53175228","PZ003_phonationE.wav","1","audio/wav","129964","3485738","1702903149993","3485738","1702903149993","syn53175169","https://www.synapse.org/#!Synapse:syn53175228.1","b11bbc664d5d2f94567084ae128235a9"
"syn53175972","PZ004_rhythmKA.wav","1","audio/wav","129964","3485738","1702905437486","3485738","1702905437486","syn53175914","https://www.synapse.org/#!Synapse:syn53175972.1","0044055def23390191839ae7926349ae"
"syn53175890","PZ104_phonationU.wav","1","audio/wav","130604","3485738","1702904948399","3485738","1702904948399","syn53175731","https://www.synapse.org/#!Synapse:syn53175890.1","f1553a89bae4b26d5861e59b3f86c1c3"
"syn53175973","PZ005_rhythmKA.wav","1","audio/wav","130604","3485738","1702905439565","3485738","1702905439565","syn53175914","https://www.synapse.org/#!Synapse:syn53175973.1","060e899308fc1c71fd337607047fdc05"
"syn53176016","PZ020_rhythmKA.wav","1","audio/wav","130604","3485738","1702905473358","3485738","1702905473358","syn53175914","https://www.synapse.org/#!Synapse:syn53176016.1","2697eb276313dc5e0d332cd2d30d89de"
"syn53175177","CT019_phonationE.wav","1","audio/wav","131244","3485738","1702903047558","3485738","1702903047558","syn53175169","https://www.synapse.org/#!Synapse:syn53175177.1","f6f823be155498bf654a5a4f31679a81"
"syn53175267","PZ040_phonationE.wav","1","audio/wav","131244","3485738","1702903227551","3485738","1702903227551","syn53175169","https://www.synapse.org/#!Synapse:syn53175267.1","ade4a24b942be77ed77f84a41a3b8448"
"syn53175700","PZ089_phonationO.wav","1","audio/wav","131244","3485738","1702904521989","3485738","1702904521989","syn53175548","https://www.synapse.org/#!Synapse:syn53175700.1","0a8d985c143b61a0a4a0982722e2acc6"
"syn53176814","CT056_rhythmTA.wav","1","audio/wav","131244","3485738","1702906749766","3485738","1702906749766","syn53176762","https://www.synapse.org/#!Synapse:syn53176814.1","b084fc4e3ad2a2e86fe09f2fa0ccb9b3"
"syn53176924","PZ104_rhythmTA.wav","1","audio/wav","131244","3485738","1702907006219","3485738","1702907006219","syn53176762","https://www.synapse.org/#!Synapse:syn53176924.1","28e06b6e773277a4386e16ea02da916d"
"syn53175023","CT048_phonationA.wav","1","audio/wav","131884","3485738","1702902627572","3485738","1702902627572","syn53174987","https://www.synapse.org/#!Synapse:syn53175023.1","0fa080c1d14dfb502e5d860827c7a90e"
"syn53175624","PZ015_phonationO.wav","1","audio/wav","131884","3485738","1702904375138","3485738","1702904375138","syn53175548","https://www.synapse.org/#!Synapse:syn53175624.1","d233ac6ecaec2b159e620c53c8b8660d"
"syn53175853","PZ065_phonationU.wav","1","audio/wav","131884","3485738","1702904873343","3485738","1702904873343","syn53175731","https://www.synapse.org/#!Synapse:syn53175853.1","941bda3288e3815c5b0651d2600d27f7"
"syn53176362","PZ010_rhythmPA.wav","1","audio/wav","131884","3485738","1702905954434","3485738","1702905954434","syn53176264","https://www.synapse.org/#!Synapse:syn53176362.1","d4a4833ecbe2e5d56a876b75c88264af"
"syn53175061","PZ015_phonationA.wav","1","audio/wav","132524","3485738","1702902703451","3485738","1702902703451","syn53174987","https://www.synapse.org/#!Synapse:syn53175061.1","2f04776f4636610b8fd2356d1a1491ef"
"syn53175472","PZ058_phonationI.wav","1","audio/wav","132524","3485738","1702903914898","3485738","1702903914898","syn53175354","https://www.synapse.org/#!Synapse:syn53175472.1","61bd390b918ed1c656665467dbf3b195"
"syn53175830","PZ041_phonationU.wav","1","audio/wav","132524","3485738","1702904825318","3485738","1702904825318","syn53175731","https://www.synapse.org/#!Synapse:syn53175830.1","6e356f41b6779fdba370c2b119078dc9"
"syn53176549","PZ103_rhythmPA.wav","1","audio/wav","132524","3485738","1702906140765","3485738","1702906140765","syn53176264","https://www.synapse.org/#!Synapse:syn53176549.1","ef53c8c5f8187021e612b9776249cdc7"
"syn53175178","CT020_phonationE.wav","1","audio/wav","133804","3485738","1702903049635","3485738","1702903049635","syn53175169","https://www.synapse.org/#!Synapse:syn53175178.1","df008be8a7a3b14e64cd5cd0f526690c"
"syn53175454","PZ039_phonationI.wav","1","audio/wav","133804","3485738","1702903875801","3485738","1702903875801","syn53175354","https://www.synapse.org/#!Synapse:syn53175454.1","3889e3122f9a7e4bef871417b91a6983"
"syn53175481","PZ065_phonationI.wav","1","audio/wav","133804","3485738","1702903931718","3485738","1702903931718","syn53175354","https://www.synapse.org/#!Synapse:syn53175481.1","58e5538efea850c66273023b8174f6fa"
"syn53175643","PZ032_phonationO.wav","1","audio/wav","133804","3485738","1702904411366","3485738","1702904411366","syn53175548","https://www.synapse.org/#!Synapse:syn53175643.1","e45efe47474c68a99f86aa0d26c7cd21"
"syn53176139","PZ072_rhythmKA.wav","1","audio/wav","133804","3485738","1702905577464","3485738","1702905577464","syn53175914","https://www.synapse.org/#!Synapse:syn53176139.1","d81e0fa4508cdfa5b15c0d5c43e0c273"
"syn53176153","PZ079_rhythmKA.wav","1","audio/wav","134444","3485738","1702905586283","3485738","1702905586283","syn53175914","https://www.synapse.org/#!Synapse:syn53176153.1","4a68732ae70bdb0602ccac1e5984c2db"
"syn53176506","PZ082_rhythmPA.wav","1","audio/wav","134444","3485738","1702906096354","3485738","1702906096354","syn53176264","https://www.synapse.org/#!Synapse:syn53176506.1","4a3a09b7fd2516f4fa652640f24f3834"
"syn53176531","PZ095_rhythmPA.wav","1","audio/wav","134444","3485738","1702906123245","3485738","1702906123245","syn53176264","https://www.synapse.org/#!Synapse:syn53176531.1","2eacb74193b3de1509086f0eb37c2aef"
"syn53175609","PZ001_phonationO.wav","1","audio/wav","135084","3485738","1702904346430","3485738","1702904346430","syn53175548","https://www.synapse.org/#!Synapse:syn53175609.1","d833da73dbc7be3d1456f073efa1d598"
"syn53175718","PZ107_phonationO.wav","1","audio/wav","135084","3485738","1702904557730","3485738","1702904557730","syn53175548","https://www.synapse.org/#!Synapse:syn53175718.1","3c8e13a2ea0dc55975b2e8b3a1e78603"
"syn53175946","CT048_rhythmKA.wav","1","audio/wav","135084","3485738","1702905382295","3485738","1702905382295","syn53175914","https://www.synapse.org/#!Synapse:syn53175946.1","f9829f68cc24c1ab259a360af366cf20"
"syn53176274","CT020_rhythmPA.wav","1","audio/wav","135084","3485738","1702905836336","3485738","1702905836336","syn53176264","https://www.synapse.org/#!Synapse:syn53176274.1","70422bb86b56a9b826c957c4a7b79e64"
"syn53176346","PZ003_rhythmPA.wav","1","audio/wav","135084","3485738","1702905938091","3485738","1702905938091","syn53176264","https://www.synapse.org/#!Synapse:syn53176346.1","026e34657175961283ec8cabda296fa6"
"syn53176769","CT018_rhythmTA.wav","1","audio/wav","135084","3485738","1702906674325","3485738","1702906674325","syn53176762","https://www.synapse.org/#!Synapse:syn53176769.1","fb43a191dd6fdf6b734b55d7be1138a4"
"syn53176840","PZ010_rhythmTA.wav","1","audio/wav","135084","3485738","1702906802450","3485738","1702906802450","syn53176762","https://www.synapse.org/#!Synapse:syn53176840.1","2d13094d070fbc46f34bd4d0e0fe3d9b"
"syn53176894","PZ069_rhythmTA.wav","1","audio/wav","135724","3485738","1702906934889","3485738","1702906934889","syn53176762","https://www.synapse.org/#!Synapse:syn53176894.1","9d954538098de1782d39f8e242bb92b0"
"syn53175266","PZ039_phonationE.wav","1","audio/wav","135724","3485738","1702903225428","3485738","1702903225428","syn53175169","https://www.synapse.org/#!Synapse:syn53175266.1","fad019ca4cdccee1f71e869af43ede70"
"syn53175804","PZ015_phonationU.wav","1","audio/wav","135724","3485738","1702904772003","3485738","1702904772003","syn53175731","https://www.synapse.org/#!Synapse:syn53175804.1","c5f20f7436dedea0006166c692e72c89"
"syn53176201","PZ103_rhythmKA.wav","1","audio/wav","135724","3485738","1702905634814","3485738","1702905634814","syn53175914","https://www.synapse.org/#!Synapse:syn53176201.1","846ca5afc176dba1f3afee82b7f555c5"
"syn53175077","PZ029_phonationA.wav","1","audio/wav","136364","3485738","1702902732344","3485738","1702902732344","syn53174987","https://www.synapse.org/#!Synapse:syn53175077.1","b894ed9f40fb6e99c1becdfcd896ab56"
"syn53175290","PZ065_phonationE.wav","1","audio/wav","136364","3485738","1702903278458","3485738","1702903278458","syn53175169","https://www.synapse.org/#!Synapse:syn53175290.1","bf678dae9cc35746c57cf932be5051fe"
"syn53175360","CT015_phonationI.wav","1","audio/wav","137004","3485738","1702903681370","3485738","1702903681370","syn53175354","https://www.synapse.org/#!Synapse:syn53175360.1","01d5e92f960793f2514d70e564e6b160"
"syn53176519","PZ089_rhythmPA.wav","1","audio/wav","137004","3485738","1702906111291","3485738","1702906111291","syn53176264","https://www.synapse.org/#!Synapse:syn53176519.1","145740ba70a917f10f93a08990aab7d9"
"syn53175141","PZ095_phonationA.wav","1","audio/wav","137644","3485738","1702902854851","3485738","1702902854851","syn53174987","https://www.synapse.org/#!Synapse:syn53175141.1","37f2f8bff527f8cb263312ed702239ea"
"syn53175327","PZ103_phonationE.wav","1","audio/wav","137644","3485738","1702903352928","3485738","1702903352928","syn53175169","https://www.synapse.org/#!Synapse:syn53175327.1","832d23b975955b7b0a273a4f7627aa63"
"syn53175964","CT064_rhythmKA.wav","1","audio/wav","138284","3485738","1702905418795","3485738","1702905418795","syn53175914","https://www.synapse.org/#!Synapse:syn53175964.1","07c177f508f21315bd7938bc6054a52b"
"syn53175087","PZ039_phonationA.wav","1","audio/wav","138924","3485738","1702902751282","3485738","1702902751282","syn53174987","https://www.synapse.org/#!Synapse:syn53175087.1","cf68173ff9bc82336446a8afca143a6f"
"syn53176424","PZ039_rhythmPA.wav","1","audio/wav","138924","3485738","1702906013999","3485738","1702906013999","syn53176264","https://www.synapse.org/#!Synapse:syn53176424.1","4a18caea50dc5b2253fb1feab7fb9ac8"
"syn53176511","PZ084_rhythmPA.wav","1","audio/wav","138924","3485738","1702906101667","3485738","1702906101667","syn53176264","https://www.synapse.org/#!Synapse:syn53176511.1","91274ad6e1a89621563cd08619e335b6"
"syn53176895","PZ070_rhythmTA.wav","1","audio/wav","138924","3485738","1702906937341","3485738","1702906937341","syn53176762","https://www.synapse.org/#!Synapse:syn53176895.1","a623eb58d6336ac1c1b67fb7cb745e4f"
"syn53175248","PZ022_phonationE.wav","1","audio/wav","139564","3485738","1702903192120","3485738","1702903192120","syn53175169","https://www.synapse.org/#!Synapse:syn53175248.1","8878a21c41ccac4d91ed1b04890507f3"
"syn53175880","PZ095_phonationU.wav","1","audio/wav","139564","3485738","1702904928125","3485738","1702904928125","syn53175731","https://www.synapse.org/#!Synapse:syn53175880.1","67a1dc3c0b4f29665d38f9a616982381"
"syn53176774","CT022_rhythmTA.wav","1","audio/wav","139564","3485738","1702906683856","3485738","1702906683856","syn53176762","https://www.synapse.org/#!Synapse:syn53176774.1","e1b8592b5dd43c7fec768dcdf1e7f067"
"syn53175967","CT067_rhythmKA.wav","1","audio/wav","140844","3485738","1702905425614","3485738","1702905425614","syn53175914","https://www.synapse.org/#!Synapse:syn53175967.1","64f31ed9fd7812fd04376328a5c95656"
"syn53175443","PZ029_phonationI.wav","1","audio/wav","142124","3485738","1702903854563","3485738","1702903854563","syn53175354","https://www.synapse.org/#!Synapse:syn53175443.1","6bbcd3c33e7e3903baba81910d89adeb"
"syn53175558","CT019_phonationO.wav","1","audio/wav","142124","3485738","1702904246395","3485738","1702904246395","syn53175548","https://www.synapse.org/#!Synapse:syn53175558.1","000b2ecef1b370f8655f428451bc399f"
"syn53175739","CT018_phonationU.wav","1","audio/wav","142124","3485738","1702904639147","3485738","1702904639147","syn53175731","https://www.synapse.org/#!Synapse:syn53175739.1","aea719a2fdb20ace0e802b905741a74b"
"syn53175050","PZ004_phonationA.wav","1","audio/wav","142764","3485738","1702902679693","3485738","1702902679693","syn53174987","https://www.synapse.org/#!Synapse:syn53175050.1","11e93cd753368329ee34d1aa33c16269"
"syn53175261","PZ034_phonationE.wav","1","audio/wav","142764","3485738","1702903216932","3485738","1702903216932","syn53175169","https://www.synapse.org/#!Synapse:syn53175261.1","f6a8af7900a022ea0d5ffceef18e67d6"
"syn53175362","CT018_phonationI.wav","1","audio/wav","142764","3485738","1702903683890","3485738","1702903683890","syn53175354","https://www.synapse.org/#!Synapse:syn53175362.1","a97aa1f3a2541c070434c289b2625673"
"syn53175838","PZ052_phonationU.wav","1","audio/wav","142764","3485738","1702904843482","3485738","1702904843482","syn53175731","https://www.synapse.org/#!Synapse:syn53175838.1","a115717bf9a728beed730fd6dcae427b"
"syn53175202","CT048_phonationE.wav","1","audio/wav","143404","3485738","1702903098296","3485738","1702903098296","syn53175169","https://www.synapse.org/#!Synapse:syn53175202.1","02fbf6f7e518d4069c037a0dcfb22585"
"syn53175222","CT066_phonationE.wav","1","audio/wav","143404","3485738","1702903138055","3485738","1702903138055","syn53175169","https://www.synapse.org/#!Synapse:syn53175222.1","cfc28a0f4e6b6ca7d8a6c577bde196d8"
"syn53175598","CT061_phonationO.wav","1","audio/wav","143404","3485738","1702904325893","3485738","1702904325893","syn53175548","https://www.synapse.org/#!Synapse:syn53175598.1","9794678acd44be0a9083d018a953124b"
"syn53175652","PZ041_phonationO.wav","1","audio/wav","143404","3485738","1702904428638","3485738","1702904428638","syn53175548","https://www.synapse.org/#!Synapse:syn53175652.1","442a75b1f27a10a31c618a9acf446894"
"syn53175928","CT026_rhythmKA.wav","1","audio/wav","143404","3485738","1702905343559","3485738","1702905343559","syn53175914","https://www.synapse.org/#!Synapse:syn53175928.1","80769c989ee01889498d3b2ce89aacc7"
"syn53175409","CT067_phonationI.wav","1","audio/wav","144044","3485738","1702903784937","3485738","1702903784937","syn53175354","https://www.synapse.org/#!Synapse:syn53175409.1","8189886af4e740d4085e1b847d4ad647"
"syn53176048","PZ032_rhythmKA.wav","1","audio/wav","144044","3485738","1702905497884","3485738","1702905497884","syn53175914","https://www.synapse.org/#!Synapse:syn53176048.1","3ee13d4ab5659964c7eddab438d2584d"
"syn53176764","CT004_rhythmTA.wav","1","audio/wav","144044","3485738","1702906662382","3485738","1702906662382","syn53176762","https://www.synapse.org/#!Synapse:syn53176764.1","9f4797f75471a3ecddf4e7bc5e20b2ba"
"syn53175083","PZ034_phonationA.wav","1","audio/wav","144684","3485738","1702902742960","3485738","1702902742960","syn53174987","https://www.synapse.org/#!Synapse:syn53175083.1","81a2b41d1cb661e25917bcc691c3fa15"
"syn53175102","PZ055_phonationA.wav","1","audio/wav","144684","3485738","1702902779119","3485738","1702902779119","syn53174987","https://www.synapse.org/#!Synapse:syn53175102.1","8d2aa30b12c636e488df35d1c896bec5"
"syn53175223","CT067_phonationE.wav","1","audio/wav","144684","3485738","1702903140289","3485738","1702903140289","syn53175169","https://www.synapse.org/#!Synapse:syn53175223.1","851b1f87d1321545c77e64ed8dc678bf"
"syn53175960","CT061_rhythmKA.wav","1","audio/wav","144684","3485738","1702905412344","3485738","1702905412344","syn53175914","https://www.synapse.org/#!Synapse:syn53175960.1","f3cf82cd5a3efcfc8a1f6484978fe457"
"syn53176109","PZ058_rhythmKA.wav","1","audio/wav","145324","3485738","1702905547305","3485738","1702905547305","syn53175914","https://www.synapse.org/#!Synapse:syn53176109.1","67e87b5d77ba9294f121921f0dc506d2"
"syn53176552","PZ104_rhythmPA.wav","1","audio/wav","145324","3485738","1702906143084","3485738","1702906143084","syn53176264","https://www.synapse.org/#!Synapse:syn53176552.1","8aed0428ba0ef2a2f730f446a44f7ffc"
"syn53175105","PZ058_phonationA.wav","1","audio/wav","145964","3485738","1702902786533","3485738","1702902786533","syn53174987","https://www.synapse.org/#!Synapse:syn53175105.1","555ed31e18c1152d53162cd27d3aeca6"
"syn53175181","CT022_phonationE.wav","1","audio/wav","145964","3485738","1702903054302","3485738","1702903054302","syn53175169","https://www.synapse.org/#!Synapse:syn53175181.1","de3881407f5bc1797fa4ba2c1afbbeb1"
